Grupo de Edad_14 o menos,Grupo de Edad_15-19,Grupo de Edad_20-24,Grupo de Edad_25-29,Grupo de Edad_30-34,Grupo de Edad_35-39,Grupo de Edad_40-44,Grupo de Edad_45-50,Grupo de Edad_Más de 50,Año_9,Año_10,Año_11,Año_12,Año_13,Año_14,Año_15,Año_16,Año_17,Año_18,Año_19,Año_20,Año_21,Total VI Victima,Total VI Agresor,VI Victima Hombre,VI Victima Mujer,VI Agresor Hombre,VI Agresor Mujer,VI Urbano,VI Rural,VI Victima Ninguno,VI Agresor Ninguno,VI Victima Primaria,VI Agresor Primaria,VI Victima Básico,VI Agresor Básico,VI Victima Diversificado,VI Agresor Diversificado,VI Victima Universitario,VI Agresor Universitario,VI Victima Alfabeta,VI Agresor Alfabeta,VI Victima Analfabeta,VI Agresor Analfabeta,Total Nacimientos,N Soltero Madre,N Soltero Padre,N Casado Madre,N Casado Padre,N Unido Madre,N Unido Padre,N Ignorado Madre,N Ignorado Padre,Ocupaciones militares,Directores y gerentes,Profesionales científicos e intelectuales,Técnicos y profesionales de nivel medio,Personal de apoyo administrativo,Trabajadores de los servicios y vendedores de comercios y mercados,"Agricultores y trabajadores calificados agropecuarios, forestales y pesqueros","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",Operadores de instalaciones y máquinas y ensambladores,Ocupaciones elementales,Promedio de Hijos,Refined_Clusters
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8717868338557994,-1.0247270391779062,-1.3492063492063493,-0.9756892973613993,-1.1961152882205515,-1.3115183246073299,-1.0954347327368663,-1.1253472222222223,-1.204724409448819,-1.0427184466019417,-0.9543634907926342,-1.1804330392943063,-0.699685534591195,-0.5748663101604278,-0.4398663697104677,-0.7503828483920367,-0.7931034482758621,-1.0333333333333334,-0.747843397478434,-0.9588447653429603,-1.3443396226415094,-1.7340823970037453,-0.3979941119296812,-0.24897978111667593,-0.604012671594509,-0.40731927710843374,-0.4792495119658738,-0.2781456953642384,-0.5592105263157895,-0.16,-0.3333333333333333,0.0,-0.15873015873015872,-0.14789219073946094,-0.29632465543644715,-0.14588235294117646,-0.4354948805460751,-0.05263157894736842,-0.46272493573264784,-0.36123348017621143,2.2627865961199296,-0.6074766355140186,3
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09498432601880878,-0.6310211946050096,-0.9365079365079365,-0.0782686036169582,-0.8800125313283208,-0.8167539267015707,-0.6145905024088094,-0.415625,-0.17716535433070865,-0.7417475728155339,0.200160128102482,-0.6992782678428228,0.42138364779874216,-0.1537433155080214,-0.0645879732739421,-0.557427258805513,-0.6982758620689655,-1.0222222222222221,0.12309223623092236,-0.5646209386281589,-0.29952830188679247,-1.2734082397003745,0.7098505444352101,1.091471897607123,0.18416050686378035,0.21882530120481927,-0.23403947653821128,-0.12582781456953643,-0.5394736842105263,0.84,-0.2,1.0,0.0,0.014512785072563926,0.12633996937212863,0.08352941176470588,-0.004095563139931741,1.4210526315789473,0.13624678663239073,0.028634361233480177,65.9294532627866,-0.5677570093457943,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.177115987460815,0.6615285806037251,-0.1865079365079365,0.8891194782093093,0.27631578947368424,0.05759162303664921,0.33654507914659326,0.6125,0.7460629921259843,0.1766990291262136,1.166533226581265,0.6920609462710505,1.2672955974842768,1.0441176470588236,1.1425389755011135,0.6539050535987749,0.29310344827586204,-0.3888888888888889,1.1293961512939614,0.7411552346570397,0.6698113207547169,0.18352059925093633,1.1581186347565184,1.3158041179744018,1.669144667370644,0.8828915662650603,0.735991613043164,0.543046357615894,-0.24342105263157895,0.84,0.7333333333333333,2.0,0.8888888888888888,1.3669661368348307,1.8062787136294027,1.5396078431372549,0.9017064846416383,1.9473684210526316,1.0025706940874035,1.1299559471365639,86.45679012345678,-0.4275700934579439,1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1764890282131661,1.0831727681438663,0.07142857142857142,0.8692558553216722,0.6735588972431078,0.17539267015706805,0.5457673778389539,0.7291666666666666,1.0748031496062993,0.7359223300970874,1.1729383506805444,1.1347233360064155,0.8474842767295597,1.0641711229946524,1.1057906458797326,1.2006125574272588,1.103448275862069,0.37777777777777777,1.0759787657597877,1.1332129963898916,1.028301886792453,1.0224719101123596,0.7925229958727162,0.718396401409757,1.1808658922914468,0.8717469879518073,1.0660111344082135,1.7483443708609272,0.6842105263157895,0.8,1.6,3.0,2.6507936507936507,1.9671734623358672,1.156967840735069,1.4556862745098038,0.7986348122866894,1.368421052631579,1.1259640102827764,1.447136563876652,62.945326278659614,-0.2009345794392523,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9438871473354232,1.086062941554271,0.10317460317460317,0.6469018677734955,0.6757518796992481,0.1806282722513089,0.4927735719201652,0.559375,1.3405511811023623,0.6990291262135923,0.8967173738991193,1.2285485164394547,0.4276729559748428,0.9010695187165776,0.8452115812917594,1.1362940275650841,1.3620689655172413,1.1666666666666667,0.7932979429329794,1.1368231046931407,1.3113207547169812,1.0299625468164795,0.40447380653885706,0.30458171025783715,0.5305596620908131,0.5753614457831325,0.91569662352686,2.7019867549668874,1.8092105263157894,0.6,1.2666666666666666,3.0,3.253968253968254,1.1402902557014514,0.45252679938744256,1.0274509803921568,0.4279863481228669,0.8947368421052632,0.7095115681233933,1.0484581497797356,43.4373897707231,0.0630841121495326,2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41755485893416927,0.6062941554271034,0.051587301587301584,0.15297954343314557,0.24780701754385964,-0.1544502617801047,0.05230557467309016,0.16145833333333334,0.8149606299212598,0.5145631067961165,0.33466773418734985,0.748195669607057,0.055031446540880505,0.44786096256684493,0.4287305122494432,0.5497702909647779,0.6206896551724138,0.7666666666666667,0.3115461181154612,0.6357400722021661,0.7924528301886793,0.6666666666666666,0.0,-0.016833611574846967,0.019936642027455122,0.13207831325301206,0.42693948376834645,1.8741721854304636,1.736842105263158,0.2,0.2,1.0,1.5873015873015872,0.38527988942639946,-0.030627871362940276,0.2411764705882353,0.0,0.5789473684210527,0.14138817480719795,0.3656387665198238,23.618165784832453,0.39719626168224303,2
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08620689655172414,0.10308285163776493,-0.32142857142857145,-0.2955825674473762,-0.20394736842105263,-0.4816753926701571,-0.3319568708419362,-0.28402777777777777,0.3484251968503937,0.2504854368932039,-0.16493194555644516,0.1483560545308741,-0.41352201257861637,0.05748663101604278,0.008908685968819599,0.021439509954058193,0.23275862068965517,0.23333333333333334,-0.14897146648971465,0.09891696750902527,0.294811320754717,0.34831460674157305,-0.29641785578453606,-0.21978760897792618,-0.2947412882787751,-0.2325,0.0027836020533583976,0.7086092715231788,1.1907894736842106,-0.2,0.4666666666666667,1.0,0.1746031746031746,-0.053213545266067724,-0.24042879019908117,-0.08274509803921569,-0.3310580204778157,0.21052631578947367,-0.2416452442159383,-0.20044052863436124,8.117283950617283,0.7126168224299064,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.406269592476489,-0.2658959537572254,-0.5833333333333334,-0.5787133115920545,-0.5369674185463659,-0.7068062827225131,-0.6065611378756596,-0.5875,-0.12401574803149606,0.011650485436893204,-0.49639711769415534,-0.2951082598235766,-0.5518867924528302,-0.24064171122994651,-0.22828507795100222,-0.2434915773353752,-0.25862068965517243,-0.044444444444444446,-0.4197080291970803,-0.27617328519855594,-0.19811320754716982,-0.00749063670411985,-0.4243073065599865,-0.30010665924689295,-0.45850052798310453,-0.39951807228915664,-0.2764442195069048,-0.152317880794702,0.3223684210526316,-0.28,0.06666666666666667,0.0,-0.14285714285714285,-0.13856254319281272,-0.2894333843797856,-0.1411764705882353,-0.43208191126279866,-0.10526315789473684,-0.455012853470437,-0.33259911894273125,0.7698412698412699,0.7640186915887849,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22382445141065832,-0.12235067437379576,13.484126984126984,9.673287874295879,10.496867167919799,9.856020942408376,8.78366597843542,10.686111111111112,0.6082677165354331,0.5009708737864078,-0.37630104083266613,-0.12991178829190056,-0.5361635220125787,-0.26871657754010697,-0.18262806236080179,-0.28637059724349156,-0.22413793103448276,0.13333333333333333,-0.3420703384207034,-0.2003610108303249,0.6273584905660378,0.846441947565543,-0.43790057894662704,-0.30685401595251344,-0.4666948257655755,-0.4155421686746988,-0.3484563661340467,-0.271523178807947,0.03289473684210526,-0.28,-0.13333333333333333,0.0,-0.15873015873015872,-0.1461644782308224,-0.29555895865237364,-0.14431372549019608,-0.442320819112628,-0.10526315789473684,-0.4704370179948586,-0.3524229074889868,0.09171075837742504,0.6098130841121495,4
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9623824451410659,-1.0247270391779062,-1.3134920634920635,-0.9670916098428699,-1.193609022556391,-1.3167539267015707,-1.0892406515255793,-1.1236111111111111,-1.2854330708661417,-1.0427184466019417,-1.0952762209767815,-1.1804330392943063,-0.7908805031446541,-0.5748663101604278,-0.4420935412026726,-0.7503828483920367,-0.7931034482758621,-1.0333333333333334,-0.8284671532846716,-0.9588447653429603,-1.4363207547169812,-1.7340823970037453,-0.4134890338211886,-0.2677842700797626,-0.6053643083421331,-0.4159939759036145,-0.4793941146699443,-0.2847682119205298,-0.5592105263157895,-0.16,-0.3333333333333333,0.0,-0.15873015873015872,-0.14789219073946094,-0.29709035222052066,-0.14549019607843136,-0.43890784982935155,0.0,-0.46786632390745503,-0.36123348017621143,-0.10405643738977072,-0.6331775700934579,3
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.109717868338558,-0.5905587668593449,-0.8968253968253969,-0.06729914023124815,-0.8486842105263158,-0.7486910994764397,-0.5932553337921541,-0.4083333333333333,-0.2854330708661417,-0.7495145631067961,0.23698959167333866,-0.6351242983159583,0.49056603773584906,-0.12566844919786097,-0.0779510022271715,-0.5681470137825421,-0.7155172413793104,-0.9888888888888889,0.16091572660915726,-0.5234657039711191,-0.4481132075471698,-1.2696629213483146,0.5782282261131693,0.9826099053978854,0.04908130939809926,0.07933734939759036,-0.3252114814547032,-0.24503311258278146,-0.5592105263157895,0.84,-0.3333333333333333,0.0,-0.07936507936507936,-0.008638562543192813,-0.02679938744257274,0.005098039215686275,-0.04368600682593857,1.9473684210526316,-0.010282776349614395,0.006607929515418502,-0.08024691358024691,-0.5887850467289719,3
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1630094043887147,0.7061657032755299,0.003968253968253968,0.8615475837533353,0.29949874686716793,0.22774869109947643,0.364762560220234,0.5434027777777778,0.5866141732283464,0.1766990291262136,1.1857485988791032,0.789093825180433,1.1462264150943395,0.9732620320855615,1.0779510022271714,0.6523736600306279,0.47413793103448276,-0.3111111111111111,1.1403450564034505,0.7837545126353791,0.4834905660377358,0.18726591760299627,1.1705286585623529,1.3614357262103507,1.6391129883843718,0.8530722891566265,0.6282264478345745,0.013245033112582781,-0.4934210526315789,0.16,-0.06666666666666667,3.0,0.8095238095238095,1.0608154803040775,1.7909647779479325,1.4070588235294117,0.9767918088737202,2.4210526315789473,0.9048843187660668,1.0374449339207048,0.003527336860670194,-0.44859813084112143,5
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.174294670846395,1.061014771997431,0.20634920634920634,0.8571005040023718,0.6337719298245614,0.32722513089005234,0.5794907088781831,0.6142361111111111,0.9429133858267716,0.5087378640776699,1.156124899919936,1.0473135525260626,0.7059748427672956,0.982620320855615,1.2071269487750558,1.3583460949464012,1.0517241379310345,0.4666666666666667,1.0899137358991373,1.1245487364620939,0.9198113207547169,0.7303370786516854,0.813962333253511,0.7435308848080133,1.1607180570221753,0.8886144578313253,1.049020316679922,1.0529801324503312,0.039473684210526314,0.12,0.06666666666666667,2.0,2.4761904761904763,2.1762266758811335,1.557427258805513,1.6050980392156862,0.9843003412969283,1.5263157894736843,0.9254498714652957,1.2444933920704846,0.014109347442680775,-0.24299065420560748,5
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.936050156739812,1.0446371226718048,0.4365079365079365,0.6145864215831603,0.6306390977443609,0.2198952879581152,0.4881853636155081,0.484375,1.2322834645669292,0.6660194174757281,0.9023218574859888,1.1435445068163592,0.3867924528301887,0.8649732620320856,0.8262806236080178,1.0474732006125573,1.1724137931034482,0.8666666666666667,0.8005972130059721,1.0787003610108303,1.2311320754716981,1.0187265917602997,0.4287726613232663,0.3140187349285847,0.5475818373812038,0.6180421686746987,0.927590195936664,2.1125827814569536,1.0460526315789473,0.2,-0.06666666666666667,1.0,4.126984126984127,1.4029025570145128,0.655436447166922,1.0729411764705883,0.625938566552901,1.631578947368421,0.622107969151671,0.9625550660792952,-0.012345679012345678,0.007009345794392477,5
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3815047021943574,0.6245985870263326,0.0,0.12273940112659354,0.25,-0.02356020942408377,0.06423491626519844,0.10902777777777778,0.7480314960629921,0.6019417475728155,0.3530824659727782,0.6768243785084203,-0.04874213836477988,0.42513368983957217,0.321826280623608,0.5957120980091883,0.6896551724137931,0.9777777777777777,0.2780358327803583,0.6270758122743683,0.7429245283018868,0.9026217228464419,0.04230113676381513,0.015627898349100354,0.0612882787750792,0.17984939759036145,0.4943243438652303,2.019867549668874,1.6578947368421053,0.0,0.06666666666666667,0.0,2.761904761904762,0.5269523151347616,0.05130168453292496,0.38509803921568625,0.12696245733788397,0.5789473684210527,0.14910025706940874,0.29515418502202645,-0.06525573192239859,0.3107476635514019,5
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04921630094043887,0.06647398843930635,-0.32142857142857145,-0.2605988734064631,-0.25125313283208023,-0.38481675392670156,-0.34801559990823583,-0.2795138888888889,0.4311023622047244,0.1669902912621359,-0.11529223378702963,0.132317562149158,-0.3836477987421384,-0.001336898395721925,0.0,-0.027565084226646247,-0.05172413793103448,0.1,-0.13138686131386862,0.06678700361010831,0.42924528301886794,0.250936329588015,-0.2699356256426871,-0.20346410684474123,-0.2711721224920803,-0.19731927710843372,0.048875713975851345,0.7615894039735099,1.2039473684210527,-0.2,-0.26666666666666666,1.0,0.2857142857142857,0.005874222529371113,-0.2304747320061256,-0.05921568627450981,-0.29419795221843004,0.2631578947368421,-0.2982005141388175,-0.18722466960352424,-0.0837742504409171,0.6518691588785046,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.40156739811912223,-0.2540141297366731,-0.5238095238095238,-0.5787133115920545,-0.5479323308270677,-0.518324607329843,-0.6244551502638219,-0.5579861111111111,-0.07086614173228346,0.02330097087378641,-0.5092073658927142,-0.26303127506014434,-0.550314465408805,-0.22192513368983957,-0.24387527839643652,-0.3169984686064318,-0.25,-0.35555555555555557,-0.4236894492368945,-0.27870036101083034,-0.11320754716981132,0.0599250936329588,-0.4221239312025468,-0.29894731960675197,-0.45385427666314676,-0.39617469879518075,-0.2541754030800376,-0.09271523178807947,0.32894736842105265,-0.28,-0.26666666666666666,0.0,-0.14285714285714285,-0.138217000691085,-0.29173047473200614,-0.1407843137254902,-0.42935153583617747,-0.05263157894736842,-0.46272493573264784,-0.3502202643171806,-0.10141093474426807,0.808411214953271,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18589341692789968,-0.10854206807964033,15.003968253968255,9.589386302994367,10.37280701754386,11.083769633507853,8.83826565726084,10.393402777777778,0.65748031496063,0.5922330097087378,-0.32265812650120096,-0.13552526062550121,-0.5676100628930818,-0.2767379679144385,-0.15701559020044542,-0.30781010719754975,-0.2672413793103448,0.03333333333333333,-0.31254147312541475,-0.20902527075812274,0.7004716981132075,1.0749063670411985,-0.4383090814328577,-0.3073409386013727,-0.46593453009503694,-0.4163855421686747,-0.336128985612031,-0.23841059602649006,0.13157894736842105,-0.28,-0.3333333333333333,0.0,-0.14285714285714285,-0.14547339322736696,-0.29555895865237364,-0.14549019607843136,-0.442320819112628,-0.10526315789473684,-0.4730077120822622,-0.36123348017621143,-0.10317460317460317,0.6004672897196262,4
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9623824451410659,-1.0247270391779062,-1.2658730158730158,-0.9635339460420991,-1.1945488721804511,-1.3115183246073299,-1.0825877494838265,-1.1229166666666666,-1.2854330708661417,-1.0427184466019417,-1.0952762209767815,-1.1804330392943063,-0.7908805031446541,-0.5748663101604278,-0.4420935412026726,-0.7503828483920367,-0.7931034482758621,-1.0333333333333334,-0.8284671532846716,-0.9588447653429603,-1.4363207547169812,-1.7340823970037453,-0.408854643546365,-0.2612687813021703,-0.6044350580781415,-0.4144879518072289,-0.47935796399392666,-0.2847682119205298,-0.5592105263157895,-0.24,-0.3333333333333333,0.0,-0.15873015873015872,-0.14789219073946094,-0.29709035222052066,-0.14588235294117646,-0.4395904436860068,-0.05263157894736842,-0.4704370179948586,-0.36123348017621143,-0.10317460317460317,-0.6378504672897196,3
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07711598746081505,-0.6159280667951188,-0.9523809523809523,-0.09398161873702936,-0.8762531328320802,-0.725130890052356,-0.5994494150034412,-0.4111111111111111,-0.41732283464566927,-0.7398058252427184,0.16253002401921537,-0.6760224538893344,0.5471698113207547,-0.14572192513368984,-0.05456570155902005,-0.5604900459418071,-0.6551724137931034,-1.0,0.13802256138022562,-0.5548736462093863,-0.5188679245283019,-1.2172284644194757,0.6156695919201025,1.042779632721202,0.0753959873284055,0.08171686746987952,-0.31704142867471624,-0.2251655629139073,-0.5526315789473685,0.08,-0.2,0.0,-0.15873015873015872,0.03559087767795439,0.021439509954058193,0.011764705882352941,-0.04368600682593857,1.4210526315789473,-0.09511568123393316,-0.030837004405286344,-0.053791887125220456,-0.586448598130841,3
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0047021943573669,0.6345536287732819,-0.051587301587301584,0.7159798399051289,0.2337092731829574,0.193717277486911,0.3129158063776095,0.5111111111111111,0.4940944881889764,0.04854368932038835,0.9439551641313051,0.6150761828388132,1.1352201257861636,0.9745989304812834,1.0189309576837418,0.7457886676875957,0.21551724137931033,-0.32222222222222224,0.9787657597876576,0.7184115523465704,0.44575471698113206,0.02247191011235955,1.1799805609161724,1.36883231311445,1.6564308342133052,0.8637951807228915,0.6533511676668353,0.0,-0.4407894736842105,0.08,-0.06666666666666667,2.0,-0.09523809523809523,0.9571527297857636,1.6776416539050536,1.327843137254902,0.8962457337883959,3.1052631578947367,0.8200514138817481,0.8744493392070485,0.0564373897707231,-0.43925233644859807,5
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0335423197492164,0.9290301862556197,0.3055555555555556,0.7165727838719241,0.5075187969924813,0.306282722513089,0.5175498967653132,0.5388888888888889,0.7677165354330708,0.38058252427184464,0.9543634907926342,0.8091419406575782,0.7877358490566038,1.0160427807486632,1.1481069042316259,1.330781010719755,0.7068965517241379,0.26666666666666666,0.955872594558726,0.9891696750902527,0.8066037735849056,0.6254681647940075,0.8012987561803608,0.7318215544425895,1.1440760295670538,0.8773493975903615,1.0479719470754103,0.9668874172185431,-0.006578947368421052,-0.16,0.13333333333333333,3.0,0.6984126984126984,2.11782999308915,1.548238897396631,1.5952941176470588,0.9897610921501706,2.1052631578947367,0.6118251928020566,1.330396475770925,0.05555555555555555,-0.2359813084112149,5
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8081504702194358,0.9315992292870906,0.27380952380952384,0.5057812036762526,0.5122180451127819,0.2879581151832461,0.44666207845836203,0.41180555555555554,0.9409448818897638,0.596116504854369,0.7261809447558046,0.9486768243785084,0.39308176100628933,0.8181818181818182,0.8385300668151447,1.0704441041347625,0.9396551724137931,0.8888888888888888,0.7030524220305242,0.9653429602888086,0.9410377358490566,0.9176029962546817,0.41491174937668157,0.311027638657021,0.5082998944033791,0.5929518072289157,0.8946569300845926,2.006622516556291,0.9539473684210527,-0.04,-0.2,4.0,0.9523809523809523,1.4948168624740843,0.6638591117917305,1.0384313725490195,0.5822525597269624,1.4210526315789473,0.39588688946015427,0.8898678414096917,0.0008818342151675485,0.014018691588785059,5
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34357366771159875,0.5613359023763648,0.047619047619047616,0.08330862733471688,0.17512531328320802,0.08638743455497382,0.0644643266804313,0.11006944444444444,0.6437007874015748,0.39029126213592236,0.28022417934347477,0.6744186046511628,0.015723270440251572,0.44385026737967914,0.33184855233853006,0.557427258805513,0.5948275862068966,0.5666666666666667,0.26211015262110154,0.5873646209386282,0.5872641509433962,0.5767790262172284,0.026778042287050472,0.0,0.027961985216473074,0.16716867469879518,0.47169402067818667,1.9933774834437086,1.3289473684210527,-0.12,-0.06666666666666667,1.0,0.30158730158730157,0.5214236351071182,0.04670750382848392,0.3396078431372549,0.09488054607508532,0.631578947368421,0.10796915167095116,0.22246696035242292,-0.053791887125220456,0.3271028037383178,5
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1012539184952978,0.0,-0.3968253968253968,-0.3041802549659057,-0.3107769423558897,-0.4293193717277487,-0.3429685707731131,-0.3458333333333333,0.2618110236220472,0.11650485436893204,-0.15692554043234588,0.026463512429831595,-0.3553459119496855,0.0,-0.031180400890868598,-0.019908116385911178,0.0,-0.011111111111111112,-0.15593895155938953,0.0,0.23349056603773585,0.1647940074906367,-0.28934653688495726,-0.21670376553515117,-0.3039493136219641,-0.22123493975903613,0.025160870508278504,0.6754966887417219,1.1907894736842106,-0.2,-0.2,1.0,-0.09523809523809523,-0.016931582584657913,-0.22434915773353753,-0.06470588235294118,-0.2982935153583618,-0.05263157894736842,-0.33676092544987146,-0.19823788546255505,-0.09082892416225749,0.6565420560747662,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42288401253918495,-0.3044315992292871,-0.5476190476190477,-0.5970945745627039,-0.5852130325814536,-0.6178010471204188,-0.6207845836200964,-0.5899305555555555,-0.14173228346456693,-0.13009708737864079,-0.5164131305044035,-0.28789093825180434,-0.5833333333333334,-0.232620320855615,-0.23162583518930957,-0.34150076569678406,-0.25,-0.24444444444444444,-0.4359654943596549,-0.30108303249097473,-0.19811320754716982,-0.2397003745318352,-0.42701187474468594,-0.3018688554999073,-0.4686378035902851,-0.40201807228915665,-0.2735883161015111,-0.18543046357615894,0.3618421052631579,-0.28,-0.3333333333333333,0.0,-0.09523809523809523,-0.138217000691085,-0.29249617151607965,-0.1415686274509804,-0.43617747440273036,-0.05263157894736842,-0.4704370179948586,-0.3568281938325991,-0.10229276895943562,0.7593457943925234,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21724137931034482,-0.13712267180475274,15.031746031746032,9.029054254372962,9.725563909774436,11.11780104712042,8.79972470750172,9.98263888888889,0.734251968503937,0.5922330097087378,-0.38270616493194554,-0.16840417000801924,-0.5786163522012578,-0.2967914438502674,-0.21046770601336304,-0.31393568147013784,-0.19827586206896552,-0.1111111111111111,-0.35899137358991373,-0.24368231046931407,0.8018867924528302,1.0786516853932584,-0.43937963967263455,-0.30854665182711927,-0.48004223864836326,-0.41731927710843375,-0.3466488323331646,-0.2781456953642384,0.046052631578947366,-0.28,-0.26666666666666666,0.0,-0.15873015873015872,-0.14478230822391155,-0.29632465543644715,-0.14588235294117646,-0.4416382252559727,-0.10526315789473684,-0.4730077120822622,-0.3590308370044053,-0.10317460317460317,0.5630841121495327,4
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9623824451410659,-1.0247270391779062,-1.3214285714285714,-0.9679810257930626,-1.1961152882205515,-1.3324607329842932,-1.0878641890341822,-1.1284722222222223,-1.2854330708661417,-1.0427184466019417,-1.0952762209767815,-1.1804330392943063,-0.7908805031446541,-0.5748663101604278,-0.4420935412026726,-0.7503828483920367,-0.7931034482758621,-1.0333333333333334,-0.8284671532846716,-0.9588447653429603,-1.4363207547169812,-1.7340823970037453,-0.4143060387936499,-0.26926822481914303,-0.6051108764519535,-0.41575301204819276,-0.47935796399392666,-0.2847682119205298,-0.5592105263157895,-0.24,-0.3333333333333333,0.0,-0.15873015873015872,-0.14789219073946094,-0.29709035222052066,-0.14588235294117646,-0.4395904436860068,0.0,-0.46786632390745503,-0.3634361233480176,-0.10317460317460317,-0.6378504672897196,3
